,Unnamed: 0,mukey,OBJECTID_1,tk0_5a,tk5_20a,tk20_50a,tk50_100a,tk100_150a,tk150_999a,tk0_20a,tk0_30a,tk0_100a,tk0_150a,tk0_999a,musumcpcta,soc0_5,soc5_20,soc20_50,soc50_100,soc100_150,soc150_999,soc0_20,soc0_30,soc0_100,soc0_150,soc0_999,tk0_5s,tk5_20s,tk20_50s,tk50_100s,tk100_150s,tk150_999s,tk0_20s,tk0_30s,tk0_100s,tk0_150s,tk0_999s,musumcpcts,nccpi2cs,nccpi2sg,nccpi2co,nccpi2all,pctearthmc,rootznemc,rootznaws,droughty,pwsl1pomu,musumcpct
2979,2979,413211,49617,5.0,15.0,30.0,50.0,50.0,25.3999996,20.0,30.0,100.0,150.0,175.3999939,100,465.5599976,1396.6700439,761.7700195,1174.3599854,1173.4200439,599.9299927,1862.2299805,2141.1699219,3798.3601074,4971.7700195,5571.7099609,5.0,15.0,30.0,50.0,50.0,25.3999996,20.0,30.0,100.0,150.0,175.3999939,100,0.41,0.35,0.0,0.41,90,150,117.0,1,0,100
2980,2980,413212,49618,5.0,15.0,30.0,50.0,50.0,24.1000004,20.0,30.0,100.0,150.0,174.1000061,100,476.4899902,1429.4599609,788.1300049,1170.6600342,1169.25,569.0100098,1905.9399414,2206.1799316,3864.7299805,5033.9902344,5603.0,5.0,15.0,30.0,50.0,50.0,24.1000004,20.0,30.0,100.0,150.0,174.1000061,100,0.41,0.34,0.0,0.41,85,150,117.0,1,0,100
2981,2981,413213,49619,5.0,15.0,30.0,50.0,50.0,25.3999996,20.0,30.0,100.0,150.0,175.3999939,100,465.5599976,1396.6700439,761.7700195,1174.3599854,1173.4200439,599.9299927,1862.2299805,2141.1699219,3798.3601074,4971.7700195,5571.7099609,5.0,15.0,30.0,50.0,50.0,25.3999996,20.0,30.0,100.0,150.0,175.3999939,100,0.39,0.33,0.0,0.39,90,150,117.0,1,0,100
2982,2982,413220,49629,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,2262.0,6786.0,10179.0,15381.5996094,5589.75,162.3999939,9048.0,12441.0,34608.6015625,40198.3515625,40360.75,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.99,0.54,0.0,0.99,100,150,316.0,0,100,100
2983,2983,413221,49627,5.0,15.0,30.0,50.0,50.0,18.0,20.0,30.0,100.0,150.0,168.0,100,2523.0,7569.0,11353.5,16525.6503906,3969.8200684,799.6699829,10092.0,13876.5,37971.1484375,41940.96875,42740.640625,5.0,15.0,30.0,50.0,50.0,18.0,20.0,30.0,100.0,150.0,168.0,100,0.95,0.54,0.0,0.95,100,150,286.0,0,100,100
2984,2984,413223,49679,3.25,9.75,19.5,32.5,32.5,3.7,13.0,19.5,65.0,97.5,101.1999969,65,1402.0400391,4204.5097656,4887.6201172,3742.5700684,1050.7099609,138.0700073,5606.5498047,7530.5,14236.7402344,15287.4501953,15425.5195313,3.25,9.75,19.5,32.5,32.5,3.7,13.0,19.5,65.0,97.5,101.1999969,65,0.45,0.26,0.0,0.45,40,150,178.0,0,55,100
2985,2985,413224,49648,5.0,15.0,30.0,50.0,50.0,49.2000008,20.0,30.0,100.0,150.0,199.1999969,100,647.6599731,1942.9699707,1920.9499512,1107.2900391,901.8300171,870.039978,2590.6298828,3280.6699219,5618.8598633,6520.6899414,7390.7299805,5.0,15.0,30.0,50.0,50.0,49.2000008,20.0,30.0,100.0,150.0,199.1999969,100,0.42,0.36,0.0,0.42,90,150,88.0,1,0,100
2986,2986,413226,49611,5.0,15.0,30.0,50.0,50.0,2.1600001,20.0,30.0,100.0,150.0,152.1600037,100,967.5999756,2899.9499512,2433.3798828,1299.7399902,1189.7800293,52.7799988,3867.5500488,5001.2202148,7600.6699219,8790.4501953,8843.2304688,5.0,15.0,30.0,50.0,50.0,2.1600001,20.0,30.0,100.0,150.0,152.1600037,100,0.89,0.61,0.0,0.89,94,117,198.0,0,0,100
2987,2987,413228,49634,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,827.5900269,2482.7700195,3123.7299805,1107.5100098,1157.0699463,135.6799927,3310.3601074,4516.1298828,7541.6000977,8698.6699219,8834.3496094,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,0.57,0.46,0.0,0.57,80,150,138.0,1,0,100
2988,2988,413232,49701,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1451.6899414,4282.4902344,5191.0097656,2153.2800293,875.2299805,35.0099983,5734.1801758,8193.9804688,13078.4599609,13953.6904297,13988.7001953,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.65,0.55,0.0,0.65,90,150,166.0,0,0,100
2989,2989,413233,49702,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,1332.7700195,3925.7299805,4636.2202148,1765.4399414,872.960022,124.3199997,5258.5,7498.5800781,11660.1601563,12533.1201172,12657.4296875,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,0.64,0.55,0.0,0.64,90,150,,0,0,100
2990,2990,413234,49729,5.0,15.0,30.0,50.0,50.0,47.9000015,20.0,30.0,100.0,150.0,197.8999939,100,1424.5100098,4265.4599609,5467.8500977,3555.7399902,1000.539978,891.2600098,5689.9702148,7699.1899414,14713.5595703,15714.0996094,16605.359375,5.0,15.0,30.0,50.0,50.0,47.9000015,20.0,30.0,100.0,150.0,197.8999939,100,0.77,0.58,0.0,0.77,80,150,,0,0,100
2991,2991,413236,49656,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,1600.5400391,4801.6201172,8887.2099609,6286.1000977,1842.7099609,1160.2199707,6402.1499023,9603.2304688,21575.4609375,23418.1796875,24578.4003906,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,0.86,0.61,0.0,0.86,95,150,269.0,0,5,100
2992,2992,413237,49700,5.0,15.0,25.9500008,34.7999992,4.0500002,0.0,20.0,28.9500008,80.75,84.8000031,84.8000031,100,1285.3399658,3843.7199707,4371.2099609,2093.8798828,316.1600037,0.0,5129.0600586,7314.5600586,11594.1601563,11910.3203125,11910.3203125,5.0,15.0,25.9500008,34.7999992,4.0500002,0.0,20.0,28.9500008,80.75,84.8000031,84.8000031,100,0.57,0.58,0.0,0.58,70,89,164.0,0,0,100
2993,2993,413238,49671,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,3552.5,10657.5,21315.0,13585.6298828,2043.6999512,1152.3000488,14210.0,21315.0,49110.6289063,51154.3203125,52306.6289063,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.88,0.4,0.0,0.88,100,150,415.0,0,100,100
2994,2994,413242,49652,5.0,15.0,30.0,50.0,50.0,17.5,20.0,30.0,100.0,150.0,167.5,100,881.8499756,2637.4899902,3718.9599609,2161.0900879,1079.1700439,367.6700134,3519.3400879,4841.0898438,9399.3896484,10478.5595703,10846.2402344,5.0,15.0,30.0,50.0,50.0,17.5,20.0,30.0,100.0,150.0,167.5,100,0.59,0.45,0.0,0.59,80,150,126.0,1,0,100
2995,2995,413243,49655,2.75,8.25,16.5,27.5,27.5,12.0500002,11.0,16.5,55.0,82.5,94.5500031,55,444.0100098,1332.0500488,1887.6800537,1153.7399902,596.2999878,245.5,1776.0600586,2410.8100586,4817.4799805,5413.7700195,5659.2700195,2.75,8.25,16.5,27.5,27.5,12.0500002,11.0,16.5,55.0,82.5,94.5500031,55,0.29,0.22,0.0,0.29,45,150,126.0,1,0,100
2996,2996,413245,49633,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,1517.4200439,4060.2900391,1279.5500488,1760.4699707,1485.0300293,141.3699951,5577.7202148,5998.3598633,8617.7402344,10102.7695313,10244.1396484,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,0.82,0.51,0.0,0.82,90,150,228.0,0,0,100
2997,2997,413246,49638,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,1299.1999512,3749.1201172,4131.6298828,3737.3701172,1191.75,1255.0600586,5048.3198242,6904.3198242,12917.3203125,14109.0703125,15364.1298828,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.98,0.67,0.0,0.98,100,150,288.0,0,0,100
2998,2998,413247,49639,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,1299.1999512,3778.8200684,3883.8500977,3737.3701172,1191.75,1255.0600586,5078.0200195,6755.6699219,12699.2402344,13890.9902344,15146.0498047,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.97,0.66,0.0,0.97,80,150,,0,0,100
2999,2999,413248,49640,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,1299.1999512,3867.8999023,3140.5300293,3737.3701172,1191.75,1255.0600586,5167.1000977,6309.7001953,12045.0,13236.75,14491.8095703,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.81,0.51,0.0,0.81,80,150,285.0,0,0,100
3000,3000,413249,49680,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,2801.3999023,8404.2001953,13176.7304688,3120.0400391,1148.1500244,1217.0400391,11205.5996094,16808.4003906,27502.3691406,28650.5195313,29867.5605469,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.9,0.7,0.0,0.9,100,150,292.0,0,100,100
3001,3001,413250,49624,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,2575.3798828,7726.1298828,13757.0400391,8805.1904297,2967.6699219,1343.8599854,10301.5,15452.25,32863.7304688,35831.3984375,37175.2617188,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,0.86,0.34,0.0,0.86,90,150,277.0,0,60,100
3002,3002,413254,49721,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,2460.4499512,7381.3300781,10439.9101563,5753.7202148,1295.4499512,1252.2700195,9841.7802734,13948.9804688,26035.4003906,27330.8496094,28583.1191406,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,0.74,0.56,0.0,0.74,90,58,126.0,1,90,100
3003,3003,413255,49698,5.0,15.0,30.0,50.0,50.0,46.7999992,20.0,30.0,100.0,150.0,196.8000031,100,2013.1800537,6039.5297852,8170.2202148,5061.2597656,1639.0100098,1171.4300537,8052.7099609,11259.6503906,21284.1796875,22923.1894531,24094.6191406,5.0,15.0,30.0,50.0,50.0,46.7999992,20.0,30.0,100.0,150.0,196.8000031,100,0.85,0.56,0.0,0.85,90,61,,1,10,100
3004,3004,413256,49647,4.5,13.5,6.75,5.8499999,0.0,0.0,18.0,21.75,30.6000004,30.6000004,30.6000004,90,879.5100098,2638.5300293,1128.9200439,239.2200012,0.0,0.0,3518.0300293,4297.3798828,4886.1699219,4886.1699219,4886.1699219,4.5,13.5,6.75,5.8499999,0.0,0.0,18.0,21.75,30.6000004,30.6000004,30.6000004,90,0.24,0.2,0.0,0.24,75,20,40.0,1,0,100
3005,3005,413258,49606,5.0,15.0,30.0,50.0,50.0,32.4000015,20.0,30.0,100.0,150.0,182.3999939,100,1362.7600098,3957.0300293,5819.2900391,2567.0900879,1369.6999512,770.6500244,5319.7900391,7439.4101563,13706.1699219,15075.8701172,15846.5097656,5.0,15.0,30.0,50.0,50.0,32.4000015,20.0,30.0,100.0,150.0,182.3999939,100,0.88,0.63,0.0,0.88,80,140,233.0,0,0,100
3006,3006,413259,49607,5.0,15.0,30.0,50.0,50.0,30.2999992,20.0,30.0,100.0,150.0,180.3000031,100,1348.1700439,3921.4499512,5441.7900391,2561.5500488,1316.8699951,716.8900146,5269.6098633,7232.3999023,13272.9501953,14589.8203125,15306.7099609,5.0,15.0,30.0,50.0,50.0,30.2999992,20.0,30.0,100.0,150.0,180.3000031,100,0.87,0.62,0.0,0.87,75,140,233.0,0,0,100
3007,3007,413260,49608,5.0,15.0,30.0,50.0,50.0,30.2999992,20.0,30.0,100.0,150.0,180.3000031,100,1105.1800537,3279.8500977,2370.2600098,2473.8000488,1311.5699463,712.7700195,4385.0297852,5246.4599609,9229.0800781,10540.6503906,11253.4199219,5.0,15.0,30.0,50.0,50.0,30.2999992,20.0,30.0,100.0,150.0,180.3000031,100,0.7,0.46,0.0,0.7,75,127,207.0,0,0,100
3008,3008,413261,49713,2.75,8.25,16.5,27.5,27.5,24.0499992,11.0,16.5,55.0,82.5,106.5500031,55,351.7399902,1055.2199707,890.25,730.6300049,587.6400146,520.5100098,1406.9599609,1779.4399414,3027.8400879,3615.4799805,4135.9902344,2.75,8.25,16.5,27.5,27.5,24.0499992,11.0,16.5,55.0,82.5,106.5500031,55,0.22,0.16,0.0,0.22,45,150,131.0,1,0,100
3009,3009,413262,49710,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,551.2700195,1653.8000488,1245.7299805,1056.0400391,1056.0400391,1146.6899414,2205.0700684,2756.3300781,4506.8398438,5562.8701172,6709.5698242,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.43,0.32,0.0,0.43,100,150,131.0,1,0,100
3010,3010,413263,49711,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,551.2700195,1653.8000488,1245.7299805,1056.0400391,1056.0400391,1146.6899414,2205.0700684,2756.3300781,4506.8398438,5562.8701172,6709.5698242,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.43,0.31,0.0,0.43,100,150,,1,0,100
3011,3011,413264,49712,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,551.2700195,1653.8000488,1245.7299805,1056.0400391,1056.0400391,1146.6899414,2205.0700684,2756.3300781,4506.8398438,5562.8701172,6709.5698242,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.41,0.3,0.0,0.41,100,150,131.0,1,0,100
3012,3012,413265,49689,5.0,15.0,30.0,50.0,50.0,47.75,20.0,30.0,100.0,150.0,197.75,100,1620.2199707,4860.6699219,3218.9799805,1299.0300293,1052.3800049,994.9699707,6480.8901367,7674.5200195,10998.9003906,12051.2900391,13046.25,5.0,15.0,30.0,50.0,50.0,47.75,20.0,30.0,100.0,150.0,197.75,100,0.95,0.57,0.0,0.95,85,150,275.0,0,15,100
3013,3013,413266,49717,5.0,15.0,30.0,50.0,50.0,3.5999999,20.0,30.0,100.0,150.0,153.6000061,100,2008.4399414,6025.3398438,6906.8500977,10437.8095703,8286.2695313,306.980011,8033.7797852,10397.8496094,25378.4296875,33664.6992188,33971.6796875,5.0,15.0,30.0,50.0,50.0,3.5999999,20.0,30.0,100.0,150.0,153.6000061,100,0.97,0.51,0.0,0.97,80,150,296.0,0,20,100
3014,3014,413267,49719,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,2146.7399902,6440.2299805,7874.2202148,10497.1298828,6222.2797852,173.5299988,8586.9804688,11335.2998047,26958.3300781,33180.6210938,33354.1484375,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.96,0.52,0.0,0.96,80,150,292.0,0,50,100
3015,3015,413270,49658,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,1349.9499512,2989.1799316,1612.5500488,1060.0600586,1103.1800537,1169.3699951,4339.1298828,4917.6801758,7011.7299805,8114.8999023,9284.2802734,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.95,0.67,0.0,0.95,100,150,,0,0,100
3016,3016,413271,49726,5.0,15.0,30.0,50.0,50.0,47.9000015,20.0,30.0,100.0,150.0,197.8999939,100,1288.25,3394.4099121,1841.7900391,1849.5200195,1009.4400024,957.9000244,4682.6601563,5318.5200195,8373.9697266,9383.4101563,10341.3203125,5.0,15.0,30.0,50.0,50.0,47.9000015,20.0,30.0,100.0,150.0,197.8999939,100,0.9,0.67,0.0,0.9,75,150,287.0,0,0,100
3017,3017,413273,49674,5.0,15.0,30.0,50.0,50.0,33.9000015,20.0,30.0,100.0,150.0,183.8999939,100,697.3900146,1780.5400391,1312.0699463,1114.3599854,1072.6700439,754.7700195,2477.9199219,3025.8701172,4904.3500977,5977.0200195,6731.7900391,5.0,15.0,30.0,50.0,50.0,33.9000015,20.0,30.0,100.0,150.0,183.8999939,100,0.38,0.3,0.0,0.38,60,150,77.0,1,0,100
3018,3018,413274,49724,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,1412.3299561,4236.9902344,1410.8399658,1229.2800293,959.2299805,145.8999939,5649.3198242,6395.7402344,8289.4296875,9248.6699219,9394.5703125,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,0.62,0.5,0.0,0.62,80,150,159.0,0,0,100
3019,3019,413275,49644,5.0,15.0,30.0,50.0,50.0,10.3999996,20.0,30.0,100.0,150.0,160.3999939,100,1333.2099609,3999.6201172,1755.5999756,1122.5100098,1114.5300293,223.2200012,5332.8300781,5989.1801758,8210.9296875,9325.4599609,9548.6904297,5.0,15.0,30.0,50.0,50.0,10.3999996,20.0,30.0,100.0,150.0,160.3999939,100,0.74,0.49,0.0,0.74,80,61,124.0,1,0,100
3020,3020,413280,49695,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,2107.1398926,6305.5698242,10232.1503906,1715.3699951,1022.1599731,40.1199989,8412.7099609,12312.3798828,20360.2304688,21382.4003906,21422.5195313,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.82,0.5,0.0,0.82,85,150,,0,0,100
3021,3021,413281,49614,5.0,15.0,27.2999992,37.7999992,3.8499999,0.1,20.0,29.2999992,85.0999985,88.9499969,89.0500031,100,870.25,2606.6499023,3616.9299316,2011.4000244,165.1999969,2.3900001,3476.8999023,4896.9501953,9105.2304688,9270.4296875,9272.8203125,5.0,15.0,27.2999992,37.7999992,3.8499999,0.1,20.0,29.2999992,85.0999985,88.9499969,89.0500031,100,0.51,0.48,0.0,0.51,80,91,128.0,1,0,100
3022,3022,413283,49705,5.0,15.0,30.0,50.0,50.0,18.7999992,20.0,30.0,100.0,150.0,168.8000031,100,2228.6499023,6685.9501953,11212.5595703,10300.6298828,3952.4699707,660.0100098,8914.5996094,12878.3203125,30427.7890625,34380.25,35040.2617188,5.0,15.0,30.0,50.0,50.0,18.7999992,20.0,30.0,100.0,150.0,168.8000031,100,0.91,0.54,0.0,0.91,90,150,309.0,0,90,100
3023,3023,413286,49720,4.25,12.75,25.5,42.5,42.5,1.7,17.0,25.5,85.0,127.5,129.1999969,85,1781.6400146,5344.9301758,10040.7304688,15061.7402344,7613.8701172,183.6499939,7126.5698242,10535.2695313,32229.0390625,39842.9101563,40026.5585938,4.25,12.75,25.5,42.5,42.5,1.7,17.0,25.5,85.0,127.5,129.1999969,85,0.39,0.09,0.0,0.39,90,125,243.0,0,100,100
3024,3024,413287,49708,2.75,8.25,16.5,27.5,27.5,29.1499996,11.0,16.5,55.0,82.5,111.6500015,55,244.0299988,732.1099854,480.730011,619.0900269,619.0900269,656.2299805,976.1400146,1209.2299805,2075.9499512,2695.0400391,3351.2700195,2.75,8.25,16.5,27.5,27.5,29.1499996,11.0,16.5,55.0,82.5,111.6500015,55,0.14,0.03,0.0,0.14,100,83,39.0,1,100,100
3025,3025,413288,49723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,100
3026,3026,413289,49620,2.75,8.25,16.5,27.5,27.5,12.8000002,11.0,16.5,55.0,82.5,95.3000031,55,265.8900146,797.6799927,442.7000122,642.5700073,641.6300049,302.1300049,1063.5699463,1236.1500244,2148.8400879,2790.4699707,3092.6000977,2.75,8.25,16.5,27.5,27.5,12.8000002,11.0,16.5,55.0,82.5,95.3000031,55,0.21,0.17,0.0,0.21,45,150,117.0,1,0,100
3027,3027,413290,49621,3.0,9.0,18.0,30.0,30.0,12.8999996,12.0,18.0,60.0,90.0,102.9000015,60,299.0100098,897.0200195,504.5100098,697.960022,696.5499878,304.2999878,1196.0200195,1401.7199707,2398.4899902,3095.0500488,3399.3400879,3.0,9.0,18.0,30.0,30.0,12.8999996,12.0,18.0,60.0,90.0,102.9000015,60,0.22,0.18,0.0,0.22,45,150,117.0,1,0,100
3028,3028,413291,49622,2.75,8.25,16.5,27.5,27.5,12.8000002,11.0,16.5,55.0,82.5,95.3000031,55,265.8900146,797.6799927,442.7000122,642.5700073,641.6300049,302.1300049,1063.5699463,1236.1500244,2148.8400879,2790.4699707,3092.6000977,2.75,8.25,16.5,27.5,27.5,12.8000002,11.0,16.5,55.0,82.5,95.3000031,55,0.19,0.17,0.0,0.19,45,150,117.0,1,0,100
3029,3029,413293,49667,2.75,8.25,16.5,27.5,27.5,24.2999992,11.0,16.5,55.0,82.5,106.8000031,55,828.539978,2469.2299805,3016.6599121,1301.3499756,1056.1700439,576.1099854,3297.7700195,4598.8300781,7615.7900391,8671.9599609,9248.0703125,2.75,8.25,16.5,27.5,27.5,24.2999992,11.0,16.5,55.0,82.5,106.8000031,55,0.43,0.3,0.0,0.43,45,48,101.0,1,0,100
3030,3030,413294,49662,5.0,15.0,30.0,50.0,50.0,50.0600014,20.0,30.0,100.0,150.0,200.0599976,100,1076.4100342,3229.2399902,5627.2001953,2491.8400879,2164.0100098,1259.1300049,4305.6499023,6685.8901367,12424.7001953,14588.7001953,15847.8300781,5.0,15.0,30.0,50.0,50.0,50.0600014,20.0,30.0,100.0,150.0,200.0599976,100,0.83,0.53,0.0,0.83,95,48,,1,0,100
3031,3031,413295,49665,2.75,8.25,16.5,27.5,27.5,27.5,11.0,16.5,55.0,82.5,110.0,55,589.1900024,1767.5699463,3081.4899902,1349.1300049,1217.9399414,693.1799927,2356.7600098,3673.6999512,6787.3701172,8005.3100586,8698.4902344,2.75,8.25,16.5,27.5,27.5,27.5,11.0,16.5,55.0,82.5,110.0,55,0.46,0.3,0.0,0.46,55,48,,1,0,100
3032,3032,413296,49666,2.75,8.25,16.5,27.5,27.5,27.5,11.0,16.5,55.0,82.5,110.0,55,589.1900024,1767.5699463,3081.4899902,1349.1300049,1217.9399414,693.1799927,2356.7600098,3673.6999512,6787.3701172,8005.3100586,8698.4902344,2.75,8.25,16.5,27.5,27.5,27.5,11.0,16.5,55.0,82.5,110.0,55,0.46,0.29,0.0,0.46,55,48,90.0,1,0,100
3033,3033,413297,49630,2.5,7.5,15.0,25.0,25.0,1.0,10.0,15.0,50.0,75.0,76.0,50,1131.0,3393.0,5089.5,7690.7998047,2794.8798828,81.1999969,4524.0,6220.5,17304.3007813,20099.1796875,20180.3691406,2.5,7.5,15.0,25.0,25.0,1.0,10.0,15.0,50.0,75.0,76.0,50,0.5,0.23,0.0,0.5,50,150,,0,100,100
3034,3034,413300,49661,5.0,15.0,30.0,50.0,50.0,50.3199997,20.0,30.0,100.0,150.0,200.3200073,100,1105.4000244,3316.2099609,5803.3999023,2708.4099121,2146.3500977,1260.1400146,4421.6098633,6851.4199219,12933.4199219,15079.7695313,16339.9199219,5.0,15.0,30.0,50.0,50.0,50.3199997,20.0,30.0,100.0,150.0,200.3200073,100,0.84,0.53,0.0,0.84,90,48,90.0,1,0,100
3035,3035,413301,49650,2.75,8.25,16.5,27.5,27.5,25.3500004,11.0,16.5,55.0,82.5,107.8499985,55,366.2099915,1098.6400146,1151.2099609,671.0700073,507.4299927,451.9700012,1464.8599854,1873.4599609,3287.1298828,3794.5700684,4246.5400391,2.75,8.25,16.5,27.5,27.5,25.3500004,11.0,16.5,55.0,82.5,107.8499985,55,0.21,0.18,0.0,0.21,45,150,,1,0,100
3036,3036,413302,49685,5.0,15.0,30.0,50.0,50.0,47.5999985,20.0,30.0,100.0,150.0,197.6000061,100,839.2800293,2517.8300781,3640.1499023,1699.0500488,1217.0200195,1104.1600342,3357.1101074,4711.3198242,8696.3095703,9913.3300781,11017.4902344,5.0,15.0,30.0,50.0,50.0,47.5999985,20.0,30.0,100.0,150.0,197.6000061,100,0.78,0.57,0.0,0.78,80,150,238.0,0,0,100
3037,3037,413303,49612,2.75,8.25,16.5,27.5,27.5,20.75,11.0,16.5,55.0,82.5,103.25,55,668.5599976,2005.6800537,1142.8900146,721.9899902,698.1400146,478.6600037,2674.2399902,3194.3999023,4539.1201172,5237.2597656,5715.9199219,2.75,8.25,16.5,27.5,27.5,20.75,11.0,16.5,55.0,82.5,103.25,55,0.47,0.28,0.0,0.47,45,150,,0,0,100
3038,3038,413309,49703,2.75,8.25,16.5,27.5,27.5,1.1,11.0,16.5,55.0,82.5,83.5999985,55,816.5800171,2413.4299316,2958.4299316,1319.0300293,482.5700073,19.2999992,3230.0100098,4601.0498047,7507.4702148,7990.0400391,8009.3398438,2.75,8.25,16.5,27.5,27.5,1.1,11.0,16.5,55.0,82.5,83.5999985,55,0.32,0.28,0.0,0.32,45,150,166.0,0,0,100
3039,3039,413310,49704,2.75,8.25,16.5,27.5,27.5,6.1999998,11.0,16.5,55.0,82.5,88.6999969,55,697.6599731,2056.6799316,2403.6298828,931.1900024,480.2999878,108.6100006,2754.3400879,3905.6499023,6089.1601563,6569.4599609,6678.0698242,2.75,8.25,16.5,27.5,27.5,6.1999998,11.0,16.5,55.0,82.5,88.6999969,55,0.32,0.27,0.0,0.32,45,150,,0,0,100
3040,3040,413311,49731,3.0,9.0,18.0,30.0,30.0,12.6999998,12.0,18.0,60.0,90.0,102.6999969,60,859.960022,2571.8200684,3007.1000977,2257.3999023,638.9000244,254.7700043,3431.7900391,4634.5097656,8696.2900391,9335.1904297,9589.9599609,3.0,9.0,18.0,30.0,30.0,12.6999998,12.0,18.0,60.0,90.0,102.6999969,60,0.37,0.29,0.0,0.37,40,150,192.0,0,0,100
3041,3041,413312,49730,5.0,15.0,30.0,50.0,50.0,19.8999996,20.0,30.0,100.0,150.0,169.8999939,100,1424.5100098,4265.4599609,5055.2402344,3892.9799805,1000.539978,384.9599915,5689.9702148,7699.1899414,14638.1904297,15638.7304688,16023.6904297,5.0,15.0,30.0,50.0,50.0,19.8999996,20.0,30.0,100.0,150.0,169.8999939,100,0.73,0.58,0.0,0.73,80,150,,0,0,100
3042,3042,413314,49673,3.25,9.75,19.5,32.5,32.5,8.0,13.0,19.5,65.0,97.5,105.5,65,1181.6500244,3544.9499512,4372.9301758,3035.9299316,948.9500122,148.8399963,4726.6000977,6418.1098633,12135.4501953,13084.3896484,13233.2304688,3.25,9.75,19.5,32.5,32.5,8.0,13.0,19.5,65.0,97.5,105.5,65,0.45,0.27,0.0,0.45,35,150,198.0,0,10,100
